attr_data_ID,annotation_ID,attr_ID,attr_val
131948,15639,14,Unnamed third party
131949,15641,14,Unnamed third party
131950,17879,14,Unnamed third party
131951,14795,14,Unnamed third party
131952,14796,14,Named third party
131953,14798,14,Named third party
131954,14799,14,Unnamed third party
131955,15642,14,Unnamed third party
131956,17880,14,Named third party
131957,14722,14,Unnamed third party
131958,15643,14,Unspecified
131959,15644,14,Unspecified
131960,17881,14,Named third party
131961,17882,14,Named third party
131962,14724,14,Unspecified
131963,14725,14,Unspecified
131964,15645,14,Unnamed third party
131965,17883,14,Other part of company/affiliate
131966,14726,14,Other
131967,15666,14,Unspecified
131968,15667,14,Unspecified
131969,15668,14,Unspecified
131970,14745,14,Unnamed third party
131971,14746,14,Unnamed third party
131972,14747,14,Unnamed third party
131973,15669,14,Named third party
131974,17896,14,Named third party
131975,14748,14,Unnamed third party
131976,14749,14,Named third party
131977,17898,14,Named third party
131978,14803,14,Named third party
131979,17903,14,Unnamed third party
131980,14757,14,Unnamed third party
131981,14758,14,Unnamed third party
131982,14230,14,Unnamed third party
131983,16034,14,Unnamed third party
131984,14232,14,Named third party
131985,16035,14,Named third party
131986,14046,14,Unnamed third party
131987,14234,14,Named third party
131988,14235,14,Named third party
131989,14236,14,Named third party
131990,16036,14,Named third party
131991,16037,14,Named third party
131992,14049,14,Named third party
131993,14050,14,Unnamed third party
131994,15285,14,Named third party
131995,20024,14,Named third party
131996,22950,14,Named third party
131997,20027,14,Named third party
131998,15292,14,Unspecified
131999,20030,14,Unnamed third party
132000,15295,14,Named third party
132001,15297,14,Named third party
132002,20032,14,Unnamed third party
132003,20033,14,Unnamed third party
132004,22956,14,Unnamed third party
132005,22957,14,Named third party
132006,15301,14,Named third party
132007,15303,14,Named third party
132008,20035,14,Other
132009,20036,14,Other
132010,22960,14,Named third party
132011,22961,14,Named third party
132012,22962,14,Unnamed third party
132013,697,14,Unnamed third party
132014,1601,14,Unnamed third party
132015,703,14,Unnamed third party
132016,704,14,Unnamed third party
132017,705,14,Unnamed third party
132018,706,14,Unnamed third party
132019,707,14,Unnamed third party
132020,708,14,Unnamed third party
132021,320,14,Unnamed third party
132022,326,14,Unnamed third party
132023,327,14,Unnamed third party
132024,328,14,Named third party
132025,710,14,Other part of company/affiliate
132026,711,14,Unnamed third party
132027,712,14,Unnamed third party
132028,1609,14,Unnamed third party
132029,1610,14,Unnamed third party
132030,329,14,Named third party
132031,330,14,Other part of company/affiliate
132032,331,14,Unnamed third party
132033,332,14,Unnamed third party
132034,333,14,Unnamed third party
132035,724,14,Unnamed third party
132036,725,14,Unnamed third party
132037,726,14,Unnamed third party
132038,728,14,Unnamed third party
132039,729,14,Unnamed third party
132040,1617,14,Unnamed third party
132041,1618,14,Unnamed third party
132042,1621,14,Unnamed third party
132043,1624,14,Unnamed third party
132044,733,14,Unnamed third party
132045,746,14,Unnamed third party
132046,747,14,Public
132047,18758,14,Named third party
132048,21849,14,Named third party
132049,18761,14,Public
132050,21852,14,Public
132051,18772,14,Named third party
132052,21108,14,Unnamed third party
132053,21855,14,Unnamed third party
132054,21856,14,Named third party
132055,18774,14,Unnamed third party
132056,18775,14,Named third party
132057,18776,14,Named third party
132058,18777,14,Named third party
132059,18778,14,Named third party
132060,21109,14,Unnamed third party
132061,21110,14,Unnamed third party
132062,21111,14,Unnamed third party
132063,21112,14,Unnamed third party
132064,21113,14,Unnamed third party
132065,21114,14,Unnamed third party
132066,21115,14,Unnamed third party
132067,21116,14,Unnamed third party
132068,21948,14,Unnamed third party
132069,21950,14,Unnamed third party
132070,21951,14,Unnamed third party
132071,21952,14,Unnamed third party
132072,21953,14,Unnamed third party
132073,21954,14,Unnamed third party
132074,21955,14,Named third party
132075,21956,14,Named third party
132076,21957,14,Named third party
132077,21958,14,Named third party
132078,21959,14,Named third party
132079,21960,14,Named third party
132080,21961,14,Named third party
132081,21962,14,Named third party
132082,21964,14,Unnamed third party
132083,21965,14,Unnamed third party
132084,21966,14,Unspecified
132085,21967,14,Unspecified
132086,11633,14,Other users
132087,11634,14,Unnamed third party
132088,12714,14,Unnamed third party
132089,11635,14,Named third party
132090,11636,14,Named third party
132091,11637,14,Named third party
132092,12715,14,Unnamed third party
132093,10639,14,Unnamed third party
132094,10640,14,Unnamed third party
132095,11638,14,Unnamed third party
132096,11639,14,Unspecified
132097,12716,14,Unnamed third party
132098,10643,14,Unnamed third party
132099,11640,14,Unnamed third party
132100,12717,14,Unnamed third party
132101,10645,14,Unnamed third party
132102,11642,14,Unspecified
132103,11643,14,Unspecified
132104,11644,14,Unspecified
132105,11645,14,Unspecified
132106,12718,14,Unnamed third party
132107,12719,14,Unnamed third party
132108,12720,14,Other part of company/affiliate
132109,10919,14,Unspecified
132110,10920,14,Unspecified
132111,10922,14,Other part of company/affiliate
132112,10923,14,Other
132113,11646,14,Public
132114,11647,14,Public
132115,11648,14,Public
132116,11649,14,Other users
132117,11650,14,Public
132118,12721,14,Public
132119,11338,14,Public
132120,11344,14,Public
132121,11345,14,Public
132122,12729,14,Named third party
132123,11359,14,Unnamed third party
132124,11670,14,Named third party
132125,11671,14,Named third party
132126,11672,14,Named third party
132127,11673,14,Named third party
132128,11674,14,Named third party
132129,12731,14,Unnamed third party
132130,11360,14,Unnamed third party
132131,11361,14,Unnamed third party
132132,11678,14,Named third party
132133,12732,14,Unnamed third party
132134,11351,14,Unnamed third party
132135,11352,14,Unnamed third party
132136,10666,14,Unnamed third party
132137,11684,14,Unnamed third party
132138,11687,14,Unnamed third party
132139,11386,14,Unnamed third party
132140,12738,14,Unnamed third party
132141,5272,14,Unspecified
132142,4549,14,Named third party
132143,5279,14,Unnamed third party
132144,4553,14,Unspecified
132145,4554,14,Unspecified
132146,5282,14,Unspecified
132147,5285,14,Unspecified
132148,5784,14,Unnamed third party
132149,5785,14,Unnamed third party
132150,5305,14,Public
132151,5795,14,Public
132152,4700,14,Unnamed third party
132153,4701,14,Unnamed third party
132154,4702,14,Unnamed third party
132155,5312,14,Unnamed third party
132156,5313,14,Unnamed third party
132157,5314,14,Unnamed third party
132158,5315,14,Unnamed third party
132159,4708,14,Named third party
132160,4709,14,Named third party
132161,4710,14,Named third party
132162,5322,14,Unnamed third party
132163,5323,14,Unnamed third party
132164,5324,14,Unnamed third party
132165,5325,14,Unnamed third party
132166,5690,14,Unnamed third party
132167,4711,14,Unnamed third party
132168,5326,14,Other
132169,5681,14,Unnamed third party
132170,4722,14,Unspecified
132171,4723,14,Unspecified
132172,4724,14,Unspecified
132173,5337,14,Unspecified
132174,5338,14,Unspecified
132175,5339,14,Unspecified
132176,5645,14,Unnamed third party
132177,5646,14,Unnamed third party
132178,5647,14,Unnamed third party
132179,4725,14,Unspecified
132180,5340,14,Unspecified
132181,5641,14,Unnamed third party
132182,4727,14,Unnamed third party
132183,4728,14,Unnamed third party
132184,5353,14,Unspecified
132185,5468,14,Unnamed third party
132186,4729,14,Unnamed third party
132187,5355,14,Other part of company/affiliate
132188,5356,14,Unnamed third party
132189,5636,14,Unnamed third party
132190,4731,14,Unspecified
132191,4732,14,Unspecified
132192,5357,14,Unspecified
132193,5358,14,Unspecified
132194,5634,14,Unnamed third party
132195,4733,14,Unspecified
132196,4734,14,Unspecified
132197,5359,14,Unnamed third party
132198,5360,14,Unnamed third party
132199,5632,14,Unnamed third party
132200,5633,14,Unnamed third party
132201,4735,14,Unnamed third party
132202,5361,14,Unnamed third party
132203,5362,14,Unnamed third party
132204,5631,14,Unnamed third party
132205,4736,14,Named third party
132206,4737,14,Named third party
132207,5363,14,Named third party
132208,5364,14,Named third party
132209,5629,14,Unnamed third party
132210,5630,14,Unnamed third party
132211,4738,14,Named third party
132212,5365,14,Unnamed third party
132213,5627,14,Unnamed third party
132214,5628,14,Unnamed third party
132215,5455,14,Public
132216,5456,14,Unnamed third party
132217,5622,14,Public
132218,4748,14,Named third party
132219,5458,14,Named third party
132220,5617,14,Unnamed third party
132221,4749,14,Unspecified
132222,5604,14,Unnamed third party
132223,5606,14,Unnamed third party
132224,5127,14,Unnamed third party
132225,6200,14,Unnamed third party
132226,6913,14,Unspecified
132227,6915,14,Unnamed third party
132228,5131,14,Named third party
132229,6205,14,Unnamed third party
132230,6920,14,Unnamed third party
132231,5132,14,Unnamed third party
132232,6207,14,Unnamed third party
132233,6921,14,Unnamed third party
132234,6210,14,Other users
132235,6927,14,Public
132236,6928,14,Unnamed third party
132237,5136,14,Unspecified
132238,5137,14,Unspecified
132239,6212,14,Unnamed third party
132240,6929,14,Unspecified
132241,6930,14,Unspecified
132242,5140,14,Unnamed third party
132243,5141,14,Unnamed third party
132244,6931,14,Unspecified
132245,6932,14,Unspecified
132246,6227,14,Other users
132247,6228,14,Public
132248,6911,14,Public
132249,390,14,Unnamed third party
132250,391,14,Unnamed third party
132251,763,14,Unnamed third party
132252,764,14,Unnamed third party
132253,1792,14,Unnamed third party
132254,1796,14,Unnamed third party
132255,1798,14,Unnamed third party
132256,401,14,Unnamed third party
132257,774,14,Unnamed third party
132258,402,14,Unnamed third party
132259,403,14,Unnamed third party
132260,404,14,Named third party
132261,405,14,Named third party
132262,406,14,Unnamed third party
132263,775,14,Unnamed third party
132264,776,14,Unnamed third party
132265,777,14,Unnamed third party
132266,778,14,Unnamed third party
132267,1759,14,Unnamed third party
132268,1762,14,Unnamed third party
132269,408,14,Unnamed third party
132270,784,14,Unnamed third party
132271,1756,14,Unnamed third party
132272,409,14,Unnamed third party
132273,410,14,Unnamed third party
132274,411,14,Unnamed third party
132275,785,14,Unnamed third party
132276,786,14,Unnamed third party
132277,787,14,Unnamed third party
132278,1751,14,Unnamed third party
132279,1752,14,Unnamed third party
132280,20647,14,Public
132281,21299,14,Public
132282,22629,14,Public
132283,21305,14,Unnamed third party
132284,21306,14,Unnamed third party
132285,20657,14,Named third party
132286,21312,14,Unnamed third party
132287,22733,14,Named third party
132288,22734,14,Named third party
132289,22735,14,Named third party
132290,22736,14,Named third party
132291,20661,14,Unnamed third party
132292,21313,14,Unnamed third party
132293,22743,14,Named third party
132294,22744,14,Named third party
132295,22745,14,Named third party
132296,22746,14,Named third party
132297,22747,14,Named third party
132298,22748,14,Named third party
132299,22646,14,Named third party
132300,20689,14,Named third party
132301,22761,14,Named third party
132302,20699,14,Named third party
132303,20700,14,Named third party
132304,20701,14,Named third party
132305,21332,14,Unnamed third party
132306,21333,14,Unnamed third party
132307,22777,14,Named third party
132308,22778,14,Named third party
132309,20702,14,Unnamed third party
132310,20703,14,Named third party
132311,21334,14,Unnamed third party
132312,22779,14,Unnamed third party
132313,22780,14,Named third party
132314,20704,14,Other users
132315,20705,14,Named third party
132316,21335,14,Other users
132317,21336,14,Unnamed third party
132318,22781,14,Other users
132319,22782,14,Named third party
132320,20706,14,Unnamed third party
132321,21337,14,Unnamed third party
132322,22784,14,Unnamed third party
132323,20732,14,Named third party
132324,20733,14,Named third party
132325,20734,14,Named third party
132326,21340,14,Unnamed third party
132327,22787,14,Named third party
132328,22789,14,Named third party
132329,22790,14,Named third party
132330,22791,14,Named third party
132331,20740,14,Other part of company/affiliate
132332,21344,14,Other part of company/affiliate
132333,22657,14,Other part of company/affiliate
132334,20741,14,Named third party
132335,21345,14,Unnamed third party
132336,22662,14,Unnamed third party
132337,20742,14,Unspecified
132338,20743,14,Unspecified
132339,22665,14,Unspecified
132340,22666,14,Unspecified
132341,22667,14,Named third party
132342,20744,14,Named third party
132343,21348,14,Unnamed third party
132344,22668,14,Named third party
132345,20747,14,Unnamed third party
132346,21350,14,Unnamed third party
132347,22669,14,Unnamed third party
132348,16887,14,Unnamed third party
132349,16888,14,Unnamed third party
132350,16889,14,Unnamed third party
132351,18203,14,Unnamed third party
132352,18587,14,Unnamed third party
132353,16891,14,Unnamed third party
132354,18204,14,Unnamed third party
132355,18590,14,Named third party
132356,16893,14,Unspecified
132357,18206,14,Unspecified
132358,18591,14,Unspecified
132359,18592,14,Unspecified
132360,16894,14,Unspecified
132361,16895,14,Unspecified
132362,18207,14,Unspecified
132363,18593,14,Unnamed third party
132364,16896,14,Named third party
132365,18208,14,Unnamed third party
132366,16899,14,Named third party
132367,18209,14,Named third party
132368,18210,14,Unnamed third party
132369,18214,14,Named third party
132370,13139,14,Unnamed third party
132371,11975,14,Unnamed third party
132372,11977,14,Unnamed third party
132373,11978,14,Unnamed third party
132374,11980,14,Unnamed third party
132375,11967,14,Other
132376,12906,14,Unnamed third party
132377,12907,14,Named third party
132378,13154,14,Named third party
132379,13155,14,Named third party
132380,12909,14,Named third party
132381,11947,14,Other
132382,11948,14,Other
132383,2453,14,Unnamed third party
132384,3437,14,Unnamed third party
132385,3954,14,Unnamed third party
132386,2464,14,Named third party
132387,2465,14,Named third party
132388,2466,14,Named third party
132389,2467,14,Unnamed third party
132390,3453,14,Named third party
132391,3454,14,Named third party
132392,3962,14,Unnamed third party
132393,3963,14,Unnamed third party
132394,2468,14,Other part of company/affiliate
132395,2469,14,Other part of company/affiliate
132396,2470,14,Other part of company/affiliate
132397,3455,14,Other part of company/affiliate
132398,3456,14,Other part of company/affiliate
132399,3964,14,Other part of company/affiliate
132400,2471,14,Unnamed third party
132401,2472,14,Unnamed third party
132402,3459,14,Unnamed third party
132403,3462,14,Unnamed third party
132404,3965,14,Unnamed third party
132405,2473,14,Named third party
132406,3463,14,Named third party
132407,3966,14,Other part of company/affiliate
132408,2474,14,Unnamed third party
132409,3465,14,Unnamed third party
132410,3970,14,Unnamed third party
132411,2481,14,Unspecified
132412,3468,14,Unspecified
132413,2497,14,Named third party
132414,2498,14,Named third party
132415,2515,14,Unnamed third party
132416,2516,14,Unnamed third party
132417,3479,14,Named third party
132418,3480,14,Named third party
132419,3481,14,Named third party
132420,3975,14,Unnamed third party
132421,2517,14,Named third party
132422,3489,14,Named third party
132423,3490,14,Named third party
132424,3976,14,Unnamed third party
132425,2528,14,Named third party
132426,2529,14,Named third party
132427,3491,14,Unspecified
132428,3492,14,Unspecified
132429,3493,14,Unspecified
132430,3494,14,Public
132431,3978,14,Unnamed third party
132432,2536,14,Named third party
132433,2538,14,Named third party
132434,3498,14,Named third party
132435,3499,14,Named third party
132436,3981,14,Unnamed third party
132437,2540,14,Unnamed third party
132438,3500,14,Unnamed third party
132439,3982,14,Unnamed third party
132440,2544,14,Unspecified
132441,3501,14,Unspecified
132442,3983,14,Unnamed third party
132443,2547,14,Unspecified
132444,2548,14,Unspecified
132445,3502,14,Unspecified
132446,3503,14,Unspecified
132447,3504,14,Unspecified
132448,3505,14,Unspecified
132449,3984,14,Unnamed third party
132450,3985,14,Unnamed third party
132451,3516,14,Public
132452,7760,14,Unspecified
132453,8770,14,Unnamed third party
132454,23743,14,Unnamed third party
132455,8771,14,Unnamed third party
132456,7772,14,Unnamed third party
132457,8784,14,Unnamed third party
132458,23765,14,Unnamed third party
132459,8552,14,Unnamed third party
132460,8553,14,Unnamed third party
132461,10307,14,Unnamed third party
132462,25419,14,Unnamed third party
132463,25420,14,Unnamed third party
132464,10311,14,Unnamed third party
132465,8562,14,Unnamed third party
132466,10312,14,Named third party
132467,10314,14,Named third party
132468,25436,14,Named third party
132469,4441,14,Unnamed third party
132470,4442,14,Unnamed third party
132471,4443,14,Unspecified
132472,4444,14,Named third party
132473,14000,14,Unnamed third party
132474,14002,14,Named third party
132475,14003,14,Unnamed third party
132476,14004,14,Unnamed third party
132477,14005,14,Unnamed third party
132478,14006,14,Named third party
132479,4450,14,Named third party
132480,4451,14,Named third party
132481,4452,14,Named third party
132482,4453,14,Named third party
132483,7489,14,Named third party
132484,7490,14,Named third party
132485,14146,14,Unnamed third party
132486,14147,14,Named third party
132487,14148,14,Unnamed third party
132488,14149,14,Named third party
132489,12744,14,Unnamed third party
132490,11098,14,Unnamed third party
132491,11099,14,Unnamed third party
132492,10227,14,Other
132493,10228,14,Named third party
132494,11104,14,Unnamed third party
132495,11105,14,Unnamed third party
132496,10235,14,Named third party
132497,12749,14,Named third party
132498,11008,14,Unnamed third party
132499,10237,14,Named third party
132500,11038,14,Unnamed third party
132501,12753,14,Unnamed third party
132502,14342,14,Unnamed third party
132503,14608,14,Unnamed third party
132504,14917,14,Unnamed third party
132505,14344,14,Unnamed third party
132506,14610,14,Unnamed third party
132507,14918,14,Unnamed third party
132508,14346,14,Unnamed third party
132509,14347,14,Unnamed third party
132510,14348,14,Unnamed third party
132511,14349,14,Unnamed third party
132512,14919,14,Named third party
132513,14920,14,Named third party
132514,14921,14,Named third party
132515,14350,14,Named third party
132516,14351,14,Named third party
132517,14611,14,Named third party
132518,14612,14,Named third party
132519,14613,14,Named third party
132520,14925,14,Unspecified
132521,14926,14,Unspecified
132522,14352,14,Unnamed third party
132523,14353,14,Unnamed third party
132524,14616,14,Unspecified
132525,14617,14,Unspecified
132526,14354,14,Unnamed third party
132527,14618,14,Unspecified
132528,14355,14,Unspecified
132529,14619,14,Unspecified
132530,14356,14,Unspecified
132531,14620,14,Other part of company/affiliate
132532,14357,14,Unspecified
132533,14621,14,Unspecified
132534,14358,14,Named third party
132535,14622,14,Unnamed third party
132536,14623,14,Unnamed third party
132537,14359,14,Unspecified
132538,14624,14,Unspecified
132539,14932,14,Unnamed third party
132540,14360,14,Named third party
132541,14625,14,Other
132542,14626,14,Other
132543,14933,14,Other part of company/affiliate
132544,14361,14,Other part of company/affiliate
132545,14627,14,Other part of company/affiliate
132546,14934,14,Unnamed third party
132547,15447,14,Unnamed third party
132548,14935,14,Unspecified
132549,14936,14,Unspecified
132550,14363,14,Unspecified
132551,14364,14,Unspecified
132552,14628,14,Unspecified
132553,14944,14,Unnamed third party
132554,14945,14,Unnamed third party
132555,14371,14,Unnamed third party
132556,14372,14,Unnamed third party
132557,14373,14,Named third party
132558,14374,14,Named third party
132559,15459,14,Unnamed third party
132560,15460,14,Unnamed third party
132561,15461,14,Named third party
132562,14380,14,Public
132563,15051,14,Other users
132564,15052,14,Other users
132565,15053,14,Other users
132566,14382,14,Other users
132567,15476,14,Other users
132568,15098,14,Unnamed third party
132569,14433,14,Named third party
132570,14449,14,Named third party
132571,14450,14,Unspecified
132572,14451,14,Unspecified
132573,14452,14,Unspecified
132574,15496,14,Named third party
132575,15499,14,Named third party
132576,15426,14,Named third party
132577,14690,14,Unnamed third party
132578,14691,14,Unnamed third party
132579,14692,14,Other part of company/affiliate
132580,13594,14,Unspecified
132581,6313,14,Other
132582,4384,14,Unnamed third party
132583,6328,14,Unspecified
132584,4383,14,Unnamed third party
132585,6330,14,Named third party
132586,13805,14,Unnamed third party
132587,13806,14,Unnamed third party
132588,13807,14,Unnamed third party
132589,13808,14,Unnamed third party
132590,13809,14,Unnamed third party
132591,4387,14,Unnamed third party
132592,4388,14,Public
132593,6331,14,Unnamed third party
132594,13812,14,Unnamed third party
132595,13813,14,Unnamed third party
132596,13814,14,Unnamed third party
132597,13816,14,Unnamed third party
132598,13817,14,Unnamed third party
132599,13818,14,Unnamed third party
132600,13819,14,Unnamed third party
132601,13820,14,Unnamed third party
132602,13821,14,Public
132603,4386,14,Other
132604,6332,14,Named third party
132605,13822,14,Unnamed third party
132606,13823,14,Unnamed third party
132607,13824,14,Unnamed third party
132608,13825,14,Unnamed third party
132609,4389,14,Unnamed third party
132610,6490,14,Unnamed third party
132611,13826,14,Unnamed third party
132612,13827,14,Unnamed third party
132613,4390,14,Unnamed third party
132614,6574,14,Other
132615,6596,14,Other
132616,4392,14,Unnamed third party
132617,6601,14,Unspecified
132618,4403,14,Unnamed third party
132619,4408,14,Unnamed third party
132620,4409,14,Unnamed third party
132621,4410,14,Unnamed third party
132622,4411,14,Unnamed third party
132623,13976,14,Unnamed third party
132624,13977,14,Unnamed third party
132625,13978,14,Unnamed third party
132626,7469,14,Unnamed third party
132627,7662,14,Unnamed third party
132628,8653,14,Named third party
132629,22289,14,Named third party
132630,7663,14,Public
132631,8654,14,Public
132632,7674,14,Unnamed third party
132633,8657,14,Named third party
132634,22293,14,Named third party
132635,22294,14,Named third party
132636,22314,14,Unnamed third party
132637,7693,14,Unnamed third party
132638,7694,14,Named third party
132639,8713,14,Named third party
132640,22318,14,Named third party
132641,7695,14,Unnamed third party
132642,8716,14,Named third party
132643,22319,14,Unnamed third party
132644,22320,14,Named third party
132645,7696,14,Unspecified
132646,8721,14,Named third party
132647,22321,14,Unnamed third party
132648,22323,14,Unnamed third party
132649,7699,14,Other
132650,8729,14,Named third party
132651,23680,14,Unnamed third party
132652,7700,14,Unspecified
132653,7701,14,Unspecified
132654,7702,14,Other
132655,8731,14,Unnamed third party
132656,8732,14,Named third party
132657,23681,14,Unnamed third party
132658,23682,14,Unnamed third party
132659,23683,14,Named third party
132660,23684,14,Named third party
132661,8733,14,Unspecified
132662,23685,14,Unnamed third party
132663,23686,14,Unnamed third party
132664,8734,14,Named third party
132665,23688,14,Named third party
132666,8735,14,Named third party
132667,23689,14,Named third party
132668,7706,14,Unnamed third party
132669,23690,14,Unnamed third party
132670,23691,14,Unnamed third party
132671,7707,14,Named third party
132672,8737,14,Named third party
132673,23692,14,Named third party
132674,23693,14,Named third party
132675,7708,14,Unnamed third party
132676,7709,14,Unnamed third party
132677,8738,14,Named third party
132678,8739,14,Named third party
132679,8740,14,Named third party
132680,23694,14,Named third party
132681,23695,14,Named third party
132682,23696,14,Named third party
132683,23697,14,Named third party
132684,23698,14,Named third party
132685,7711,14,Unnamed third party
132686,8742,14,Named third party
132687,23703,14,Named third party
132688,5427,14,Unspecified
132689,5428,14,Unspecified
132690,7125,14,Unspecified
132691,5426,14,Unnamed third party
132692,7128,14,Unnamed third party
132693,5430,14,Unnamed third party
132694,6430,14,Unnamed third party
132695,7143,14,Unnamed third party
132696,7145,14,Other
132697,7146,14,Unspecified
132698,5433,14,Named third party
132699,6433,14,Named third party
132700,7148,14,Unspecified
132701,5434,14,Unspecified
132702,5435,14,Unspecified
132703,6434,14,Unnamed third party
132704,7153,14,Unspecified
132705,7155,14,Unspecified
132706,5438,14,Unspecified
132707,7137,14,Unspecified
132708,5451,14,Unnamed third party
132709,5452,14,Unnamed third party
132710,6448,14,Unnamed third party
132711,7162,14,Other
132712,7163,14,Other
132713,5473,14,Named third party
132714,6449,14,Other part of company/affiliate
132715,7165,14,Other
132716,5474,14,Named third party
132717,6450,14,Named third party
132718,7167,14,Other
132719,5479,14,Unnamed third party
132720,5480,14,Unnamed third party
132721,5481,14,Unnamed third party
132722,5482,14,Named third party
132723,6452,14,Unnamed third party
132724,7171,14,Unspecified
132725,6455,14,Other part of company/affiliate
132726,7176,14,Other part of company/affiliate
132727,5489,14,Unnamed third party
132728,6456,14,Unnamed third party
132729,7178,14,Unnamed third party
132730,7179,14,Unnamed third party
132731,7182,14,Named third party
132732,5494,14,Named third party
132733,6460,14,Named third party
132734,7185,14,Other
132735,5500,14,Named third party
132736,5501,14,Named third party
132737,5502,14,Named third party
132738,5503,14,Named third party
132739,6463,14,Unnamed third party
132740,7186,14,Other
132741,5504,14,Named third party
132742,6464,14,Other
132743,7187,14,Other
132744,7188,14,Named third party
132745,5508,14,Named third party
132746,5509,14,Named third party
132747,6466,14,Unnamed third party
132748,7191,14,Other
132749,5517,14,Unspecified
132750,7193,14,Unspecified
132751,6471,14,Unnamed third party
132752,7195,14,Unspecified
132753,5521,14,Unspecified
132754,6472,14,Unnamed third party
132755,7197,14,Unspecified
132756,5522,14,Named third party
132757,5523,14,Named third party
132758,6473,14,Named third party
132759,7218,14,Named third party
132760,5524,14,Named third party
132761,5525,14,Named third party
132762,6474,14,Named third party
132763,7219,14,Named third party
132764,5526,14,Named third party
132765,6475,14,Named third party
132766,7220,14,Named third party
132767,5527,14,Named third party
132768,5528,14,Named third party
132769,6476,14,Unnamed third party
132770,7221,14,Named third party
132771,5529,14,Unspecified
132772,6477,14,Unnamed third party
132773,7222,14,Unspecified
132774,5530,14,Named third party
132775,6478,14,Unnamed third party
132776,7223,14,Unnamed third party
132777,7224,14,Unnamed third party
132778,5531,14,Named third party
132779,6479,14,Unnamed third party
132780,7225,14,Unnamed third party
132781,7226,14,Unnamed third party
132782,5533,14,Named third party
132783,6481,14,Named third party
132784,7229,14,Named third party
132785,5534,14,Named third party
132786,6483,14,Named third party
132787,7230,14,Named third party
132788,5535,14,Named third party
132789,5536,14,Named third party
132790,6484,14,Named third party
132791,7231,14,Named third party
132792,7232,14,Named third party
132793,5537,14,Unspecified
132794,6495,14,Unnamed third party
132795,7233,14,Unspecified
132796,5538,14,Named third party
132797,6496,14,Named third party
132798,7234,14,Named third party
132799,5539,14,Named third party
132800,6497,14,Unnamed third party
132801,7235,14,Named third party
132802,5542,14,Unnamed third party
132803,5543,14,Unnamed third party
132804,7236,14,Other
132805,7237,14,Other
132806,5544,14,Unspecified
132807,5545,14,Unspecified
132808,6500,14,Unnamed third party
132809,7217,14,Unspecified
132810,7213,14,Unnamed third party
132811,13088,14,Named third party
132812,12867,14,Named third party
132813,11919,14,Unnamed third party
132814,11920,14,Unnamed third party
132815,11921,14,Unnamed third party
132816,11922,14,Unnamed third party
132817,13109,14,Unnamed third party
132818,12875,14,Unnamed third party
132819,11873,14,Unnamed third party
132820,11874,14,Unnamed third party
132821,12877,14,Other users
132822,13116,14,Unnamed third party
132823,11881,14,Unnamed third party
132824,13350,14,Unnamed third party
132825,13351,14,Unnamed third party
132826,13573,14,Unnamed third party
132827,13574,14,Unnamed third party
132828,12212,14,Unnamed third party
132829,12215,14,Unnamed third party
132830,12216,14,Unnamed third party
132831,13352,14,Other part of company/affiliate
132832,13353,14,Unnamed third party
132833,13354,14,Unnamed third party
132834,13575,14,Other part of company/affiliate
132835,13577,14,Unnamed third party
132836,13578,14,Unnamed third party
132837,12218,14,Other part of company/affiliate
132838,12219,14,Unnamed third party
132839,12220,14,Unnamed third party
132840,13355,14,Unnamed third party
132841,13356,14,Unnamed third party
132842,13357,14,Unnamed third party
132843,13583,14,Unspecified
132844,13585,14,Unspecified
132845,12360,14,Unnamed third party
132846,12361,14,Unnamed third party
132847,12362,14,Unnamed third party
132848,12363,14,Unnamed third party
132849,13358,14,Unnamed third party
132850,13590,14,Unspecified
132851,12364,14,Unnamed third party
132852,13359,14,Named third party
132853,13599,14,Named third party
132854,12223,14,Unnamed third party
132855,13361,14,Named third party
132856,13362,14,Named third party
132857,13363,14,Named third party
132858,13364,14,Named third party
132859,13617,14,Named third party
132860,13618,14,Named third party
132861,13619,14,Named third party
132862,13620,14,Named third party
132863,13621,14,Named third party
132864,12366,14,Unnamed third party
132865,12367,14,Unnamed third party
132866,12368,14,Unnamed third party
132867,12369,14,Named third party
132868,12370,14,Unnamed third party
132869,12371,14,Unnamed third party
132870,12372,14,Named third party
132871,12373,14,Named third party
132872,13366,14,Named third party
132873,13623,14,Named third party
132874,13624,14,Named third party
132875,12408,14,Unnamed third party
132876,12409,14,Unnamed third party
132877,12410,14,Named third party
132878,12411,14,Named third party
132879,1964,14,Named third party
132880,1976,14,Unnamed third party
132881,1977,14,Unnamed third party
132882,1979,14,Unnamed third party
132883,2207,14,Unnamed third party
132884,2208,14,Named third party
132885,2209,14,Unnamed third party
132886,2210,14,Unnamed third party
132887,2213,14,Unnamed third party
132888,2214,14,Unnamed third party
132889,2784,14,Unnamed third party
132890,2785,14,Unnamed third party
132891,2786,14,Other part of company/affiliate
132892,2787,14,Unnamed third party
132893,1986,14,Other users
132894,2218,14,Other users
132895,2788,14,Other users
132896,2221,14,Unnamed third party
132897,2789,14,Unnamed third party
132898,1994,14,Unnamed third party
132899,1995,14,Named third party
132900,2233,14,Unnamed third party
132901,2792,14,Other part of company/affiliate
132902,1998,14,Named third party
132903,1999,14,Named third party
132904,2001,14,Named third party
132905,2238,14,Unnamed third party
132906,2793,14,Unnamed third party
132907,2794,14,Unnamed third party
132908,5605,14,Unnamed third party
